14.270020	8.154297	47.702637	28.540039	14.270020
15.900879	11.416016	49.333496	33.024902	15.900879
26.909180	20.385742	32.209473	22.832031	26.909180
28.540039	24.870605	26.501465	17.531738	28.540039
20.793457	21.201172	21.201172	13.454590	20.793457
16.716309	14.270020	18.754883	12.639160	16.716309
6.931152	2.854004	25.278320	19.978027	6.931152
-2.446289	-6.931152	29.763184	24.055176	-2.446289
7.338867	1.630859	30.578613	24.870605	7.338867
26.501465	19.570313	24.055176	16.308594	26.501465
28.540039	21.201172	18.347168	8.154297	28.540039
31.394043	23.239746	13.046875	8.154297	31.394043
27.316895	20.385742	16.308594	12.639160	27.316895
24.870605	19.978027	19.570313	12.231445	24.870605
26.909180	25.278320	22.832031	15.900879	26.909180
28.132324	25.278320	22.832031	18.754883	28.132324
31.394043	24.055176	26.909180	19.162598	31.394043
26.909180	16.308594	28.540039	19.162598	26.909180
24.055176	17.124023	27.724609	18.347168	24.055176
28.540039	21.608887	26.501465	19.570313	28.540039
23.647461	19.162598	25.686035	19.978027	23.647461
22.424316	21.608887	24.462891	20.793457	22.424316
21.201172	21.608887	24.870605	24.870605	21.201172
17.531738	20.385742	24.462891	24.462891	17.531738
23.647461	24.055176	23.239746	22.424316	23.647461
33.024902	30.578613	19.978027	19.162598	33.024902
34.655762	30.578613	17.531738	15.900879	34.655762
24.462891	20.793457	21.201172	21.201172	24.462891
27.316895	23.239746	17.531738	19.570313	27.316895
35.878906	33.024902	19.570313	21.201172	35.878906
29.763184	28.947754	18.347168	19.570313	29.763184
35.878906	32.209473	19.570313	21.608887	35.878906
44.440918	39.140625	26.909180	28.540039	44.440918
44.848633	43.625488	24.870605	28.947754	44.848633
44.848633	44.440918	24.462891	25.686035	44.848633
38.732910	36.694336	24.870605	23.239746	38.732910
32.209473	29.355469	24.462891	22.424316	32.209473
36.694336	30.578613	24.462891	25.278320	36.694336
35.878906	32.617187	15.900879	21.608887	35.878906
31.394043	32.209473	15.493164	23.239746	31.394043
28.540039	26.909180	24.055176	29.763184	28.540039
26.501465	23.239746	28.947754	31.801758	26.501465
27.316895	20.385742	27.724609	29.763184	27.316895
25.278320	18.754883	29.355469	30.578613	25.278320
31.394043	24.055176	28.132324	31.394043	31.394043
37.509766	29.763184	25.278320	31.801758	37.509766
35.878906	28.540039	24.055176	28.132324	35.878906
34.655762	28.132324	26.909180	31.394043	34.655762
37.102051	32.209473	30.578613	31.394043	37.102051
33.432617	31.801758	28.132324	28.132324	33.432617
27.724609	26.909180	19.978027	20.793457	27.724609
31.394043	30.578613	14.677734	17.124023	31.394043
31.394043	32.617187	15.493164	19.162598	31.394043
30.578613	29.763184	19.978027	22.424316	30.578613
28.132324	27.316895	19.978027	25.278320	28.132324
24.055176	24.055176	22.832031	26.909180	24.055176
15.085449	15.085449	29.763184	26.909180	15.085449
19.978027	20.793457	28.132324	22.832031	19.978027
31.801758	29.763184	23.647461	16.716309	31.801758
28.947754	27.316895	28.132324	17.531738	28.947754
32.209473	33.024902	20.385742	15.085449	32.209473
37.509766	39.956055	19.162598	17.531738	37.509766
36.694336	35.471191	24.870605	20.385742	36.694336
39.140625	36.694336	26.909180	22.424316	39.140625
33.432617	29.763184	25.278320	19.162598	33.432617
22.832031	21.201172	27.724609	16.716309	22.832031
27.316895	24.462891	26.501465	14.270020	27.316895
24.870605	25.686035	20.793457	8.154297	24.870605
27.724609	28.132324	16.716309	4.484863	27.724609
24.055176	24.055176	20.385742	5.708008	24.055176
32.617187	31.394043	21.608887	12.231445	32.617187
43.217773	42.402344	17.124023	11.823730	43.217773
31.394043	25.686035	20.385742	13.046875	31.394043
13.454590	5.708008	19.162598	9.377441	13.454590
11.008301	3.669434	16.716309	8.154297	11.008301
20.793457	14.270020	13.454590	7.746582	20.793457
19.978027	15.085449	12.231445	9.377441	19.978027
23.647461	17.531738	11.008301	5.708008	23.647461
20.793457	13.046875	11.416016	4.892578	20.793457
20.793457	15.900879	19.570313	10.600586	20.793457
24.055176	19.978027	24.870605	16.308594	24.055176
23.647461	20.793457	25.686035	17.124023	23.647461
26.501465	23.647461	27.316895	19.570313	26.501465
34.655762	31.394043	25.278320	19.978027	34.655762
35.471191	33.024902	27.316895	24.462891	35.471191
36.286621	37.102051	28.540039	28.947754	36.286621
44.033203	46.887207	32.617187	33.432617	44.033203
44.033203	45.256348	35.471191	37.102051	44.033203
35.471191	34.655762	33.432617	35.878906	35.471191
25.686035	25.686035	27.316895	31.801758	25.686035
22.424316	21.608887	25.686035	30.578613	22.424316
17.531738	17.124023	23.239746	23.647461	17.531738
14.677734	18.347168	16.716309	17.124023	14.677734
15.085449	22.832031	14.677734	18.754883	15.085449
24.870605	32.617187	16.308594	22.424316	24.870605
29.763184	35.878906	18.754883	24.870605	29.763184
33.024902	33.024902	21.608887	23.647461	33.024902
31.394043	30.986328	25.278320	23.647461	31.394043
28.540039	28.947754	19.162598	13.046875	28.540039
27.724609	31.394043	18.347168	14.270020	27.724609
25.278320	30.986328	22.424316	18.754883	25.278320
21.608887	27.316895	24.870605	23.239746	21.608887
24.462891	30.986328	28.540039	24.870605	24.462891
23.647461	28.947754	29.763184	24.055176	23.647461
30.986328	34.655762	29.355469	22.424316	30.986328
36.286621	41.179199	24.462891	15.085449	36.286621
36.286621	39.956055	23.239746	10.600586	36.286621
32.617187	33.024902	16.716309	10.600586	32.617187
19.978027	20.793457	11.416016	11.008301	19.978027
13.454590	15.900879	15.493164	15.493164	13.454590
20.385742	20.385742	19.978027	20.385742	20.385742
26.909180	24.055176	26.909180	24.462891	26.909180
30.578613	27.316895	17.124023	17.531738	30.578613
26.909180	23.239746	10.600586	9.377441	26.909180
26.501465	22.424316	6.523437	6.523437	26.501465
33.024902	28.132324	8.562012	11.823730	33.024902
28.540039	24.462891	13.046875	17.124023	28.540039
20.793457	14.677734	12.231445	15.085449	20.793457
24.870605	15.493164	8.562012	11.823730	24.870605
29.763184	22.424316	0.407715	8.154297	29.763184
24.055176	20.793457	4.892578	11.416016	24.055176
21.608887	19.570313	12.231445	16.716309	21.608887
20.793457	17.124023	10.600586	16.308594	20.793457
24.055176	23.239746	8.154297	14.270020	24.055176
27.724609	25.278320	8.969727	13.454590	27.724609
24.055176	20.793457	9.785156	9.377441	24.055176
16.308594	10.600586	19.162598	17.124023	16.308594
13.454590	8.969727	24.462891	23.647461	13.454590
24.055176	18.754883	25.278320	20.385742	24.055176
35.878906	30.578613	24.462891	16.308594	35.878906
31.394043	28.132324	17.124023	8.969727	31.394043
28.540039	26.909180	14.677734	2.446289	28.540039
24.870605	22.832031	22.424316	8.969727	24.870605
18.347168	17.531738	22.424316	11.416016	18.347168
17.531738	19.570313	14.270020	10.600586	17.531738
18.754883	17.531738	13.046875	7.338867	18.754883
16.716309	13.046875	15.900879	6.931152	16.716309
18.754883	15.493164	11.416016	3.261719	18.754883
27.316895	24.462891	11.823730	3.261719	27.316895
24.870605	20.385742	12.639160	4.892578	24.870605
27.724609	23.239746	12.231445	7.746582	27.724609
22.424316	20.385742	15.085449	11.823730	22.424316
18.754883	16.716309	20.793457	19.570313	18.754883
15.900879	12.639160	27.724609	25.686035	15.900879
13.454590	8.969727	34.655762	30.578613	13.454590
16.308594	8.969727	35.878906	27.316895	16.308594
25.686035	17.531738	21.608887	16.716309	25.686035
27.724609	21.201172	20.793457	18.754883	27.724609
32.617187	28.132324	17.531738	19.570313	32.617187
28.132324	26.909180	19.978027	20.793457	28.132324
23.647461	23.647461	22.424316	21.608887	23.647461
24.870605	26.909180	28.947754	23.647461	24.870605
23.647461	28.132324	28.132324	19.978027	23.647461
19.978027	27.316895	24.055176	14.270020	19.978027
18.754883	24.462891	22.832031	9.785156	18.754883
15.085449	20.385742	23.239746	9.377441	15.085449
11.416016	18.754883	18.754883	7.338867	11.416016
15.493164	21.608887	15.900879	6.523437	15.493164
19.570313	24.055176	17.124023	8.154297	19.570313
10.600586	15.493164	24.462891	9.785156	10.600586
8.969727	15.900879	28.540039	10.600586	8.969727
12.639160	15.493164	28.947754	11.823730	12.639160
21.608887	24.055176	27.724609	14.270020	21.608887
36.286621	40.363770	23.239746	13.454590	36.286621
30.986328	35.063477	16.716309	13.046875	30.986328
30.578613	32.209473	17.531738	15.900879	30.578613
36.694336	35.063477	22.424316	28.947754	36.694336
39.548340	39.548340	22.424316	28.540039	39.548340
32.617187	33.024902	24.462891	30.578613	32.617187
29.355469	31.394043	24.462891	30.986328	29.355469
27.724609	30.578613	24.870605	29.763184	27.724609
16.716309	20.385742	22.424316	27.724609	16.716309
19.570313	23.647461	24.055176	30.578613	19.570313
27.316895	29.355469	25.686035	33.432617	27.316895
31.801758	35.063477	21.608887	32.209473	31.801758
29.355469	31.801758	20.385742	31.801758	29.355469
23.239746	25.278320	20.385742	29.355469	23.239746
25.278320	26.909180	15.085449	24.462891	25.278320
38.325195	38.325195	12.231445	22.424316	38.325195
38.732910	40.363770	11.416016	20.793457	38.732910
26.909180	31.394043	8.562012	20.793457	26.909180
19.162598	23.239746	12.231445	29.355469	19.162598
25.686035	27.316895	16.716309	35.063477	25.686035
27.316895	29.355469	20.793457	38.325195	27.316895
20.385742	22.832031	19.570313	35.063477	20.385742
16.308594	18.347168	12.231445	27.316895	16.308594
23.647461	21.201172	10.600586	21.608887	23.647461
27.724609	26.909180	13.454590	22.424316	27.724609
27.316895	24.870605	9.785156	22.424316	27.316895
27.724609	24.462891	8.154297	21.608887	27.724609
27.724609	26.501465	18.347168	32.209473	27.724609
35.878906	34.655762	18.347168	34.655762	35.878906
31.394043	28.540039	17.124023	28.132324	31.394043
26.909180	24.870605	18.754883	21.201172	26.909180
22.832031	23.647461	17.124023	18.347168	22.832031
22.424316	23.239746	11.416016	15.493164	22.424316
26.909180	27.316895	0.000000	0.000000	26.909180
23.239746	23.239746	0.000000	0.000000	23.239746
19.570313	19.978027	0.000000	0.000000	19.570313
23.647461	21.608887	0.000000	0.000000	23.647461
30.578613	29.355469	0.000000	0.000000	30.578613
28.540039	27.316895	0.000000	0.000000	28.540039
22.424316	19.978027	0.000000	0.000000	22.424316
24.462891	20.385742	0.000000	0.000000	24.462891
34.655762	28.540039	0.000000	0.000000	34.655762
30.578613	23.647461	0.000000	0.000000	30.578613
27.316895	20.793457	0.000000	0.000000	27.316895
26.909180	19.570313	0.000000	0.000000	26.909180
31.801758	22.424316	0.000000	0.000000	31.801758
32.617187	24.055176	0.000000	0.000000	32.617187
33.024902	22.424316	0.000000	0.000000	33.024902
24.462891	11.823730	0.000000	0.000000	24.462891
22.832031	11.823730	0.000000	0.000000	22.832031
29.355469	17.531738	0.000000	0.000000	29.355469
30.986328	21.201172	0.000000	0.000000	30.986328
29.763184	17.124023	0.000000	0.000000	29.763184
32.617187	18.754883	0.000000	0.000000	32.617187
31.394043	17.124023	0.000000	0.000000	31.394043
29.355469	14.270020	0.000000	0.000000	29.355469
24.055176	8.969727	0.000000	0.000000	24.055176
22.424316	7.746582	0.000000	0.000000	22.424316
17.531738	5.708008	0.000000	0.000000	17.531738
19.162598	9.377441	0.000000	0.000000	19.162598
20.793457	8.562012	0.000000	0.000000	20.793457
30.986328	19.162598	0.000000	0.000000	30.986328
30.578613	19.570313	0.000000	0.000000	30.578613
28.540039	15.493164	0.000000	0.000000	28.540039
35.878906	20.793457	0.000000	0.000000	35.878906
39.548340	29.355469	0.000000	0.000000	39.548340
34.655762	27.316895	0.000000	0.000000	34.655762
40.363770	30.986328	0.000000	0.000000	40.363770
36.694336	26.909180	0.000000	0.000000	36.694336
41.179199	27.724609	0.000000	0.000000	41.179199
41.586914	27.724609	0.000000	0.000000	41.586914
34.248047	17.531738	0.000000	0.000000	34.248047
22.832031	6.931152	0.000000	0.000000	22.832031
15.085449	2.854004	0.000000	0.000000	15.085449
23.647461	15.085449	0.000000	0.000000	23.647461
34.248047	24.462891	0.000000	0.000000	34.248047
38.732910	26.909180	0.000000	0.000000	38.732910
39.140625	27.316895	0.000000	0.000000	39.140625
37.509766	26.501465	0.000000	0.000000	37.509766
37.102051	24.870605	0.000000	0.000000	37.102051
41.179199	26.909180	0.000000	0.000000	41.179199
43.217773	28.132324	0.000000	0.000000	43.217773
35.878906	22.832031	0.000000	0.000000	35.878906
33.432617	22.424316	22.424316	28.947754	33.432617
28.132324	19.978027	22.424316	28.540039	28.132324
28.132324	18.754883	24.462891	30.578613	28.132324
32.617187	21.201172	24.462891	30.986328	32.617187
38.325195	26.501465	24.870605	29.763184	38.325195
39.956055	26.909180	22.424316	27.724609	39.956055
48.110352	33.024902	24.055176	30.578613	48.110352
48.925781	33.432617	25.686035	33.432617	48.925781
40.771484	24.462891	21.608887	32.209473	40.771484
35.471191	19.570313	20.385742	31.801758	35.471191
31.801758	16.308594	20.385742	29.355469	31.801758
24.870605	7.746582	15.085449	24.462891	24.870605
30.578613	12.231445	12.231445	22.424316	30.578613
38.732910	22.424316	11.416016	20.793457	38.732910
40.771484	25.686035	8.562012	20.793457	40.771484
41.586914	27.724609	12.231445	29.355469	41.586914
36.286621	24.462891	16.716309	35.063477	36.286621
29.355469	18.347168	20.793457	38.325195	29.355469
32.209473	18.347168	19.570313	35.063477	32.209473
25.278320	11.416016	12.231445	27.316895	25.278320
19.570313	5.708008	10.600586	21.608887	19.570313
16.308594	4.892578	13.454590	22.424316	16.308594
13.454590	-0.407715	9.785156	22.424316	13.454590
15.085449	0.000000	8.154297	21.608887	15.085449
28.132324	14.270020	18.347168	32.209473	28.132324
35.063477	21.608887	18.347168	34.655762	35.063477
26.909180	11.823730	17.124023	28.132324	26.909180
19.978027	2.854004	18.754883	21.201172	19.978027
24.462891	9.785156	17.124023	18.347168	24.462891
37.509766	24.462891	11.416016	15.493164	37.509766
32.617187	22.832031	13.046875	19.162598	32.617187
26.501465	16.716309	14.677734	21.608887	26.501465
31.394043	22.424316	19.978027	23.239746	31.394043
37.102051	26.909180	24.462891	24.055176	37.102051
26.501465	15.085449	30.578613	26.909180	26.501465
23.647461	12.231445	31.801758	27.724609	23.647461
35.063477	25.686035	23.647461	24.462891	35.063477
45.256348	38.732910	15.493164	19.978027	45.256348
42.810059	35.471191	11.823730	19.978027	42.810059
32.209473	24.870605	9.785156	18.347168	32.209473
36.286621	29.763184	19.162598	24.462891	36.286621
34.655762	26.501465	18.754883	26.501465	34.655762
22.424316	15.493164	22.832031	27.316895	22.424316
27.316895	20.385742	24.462891	29.355469	27.316895
38.732910	35.471191	20.793457	27.724609	38.732910
47.702637	44.033203	19.978027	24.870605	47.702637
51.372070	46.479492	21.201172	23.239746	51.372070
